130281|130200|3|河北省|唐山市|遵化市|117.9596437783|40.1879429131766|0315
130283|130200|3|河北省|唐山市|迁安市|118.694985409801|39.9976278181602|0315
130284|130200|3|河北省|唐山市|滦州市|118.697003045674|39.7397430625467|0315
130300|130000|2|河北省|秦皇岛市||119.514248008044|39.8870139630269|0335
130302|130300|3|河北省|秦皇岛市|海港区|119.559137177609|39.9464279935326|0335
130303|130300|3|河北省|秦皇岛市|山海关区|119.769317459562|39.9775950457334|0335
130304|130300|3|河北省|秦皇岛市|北戴河区|119.478370444721|39.8335806949985|0335
130306|130300|3|河北省|秦皇岛市|抚宁区|119.238723854658|39.8749704325235|0335
130321|130300|3|河北省|秦皇岛市|青龙满族自治县|118.943856004612|40.4062583778334|0335
130322|130300|3|河北省|秦皇岛市|昌黎县|119.193687847004|39.6983685960426|0335
130324|130300|3|河北省|秦皇岛市|卢龙县|118.886073360491|39.8914717806988|0335
130400|130000|2|河北省|邯郸市||114.533422938867|36.6257700899011|0310
130402|130400|3|河北省|邯郸市|邯山区|114.52531068371|36.5944886390393|0310
130403|130400|3|河北省|邯郸市|丛台区|114.486968968063|36.6362182495966|0310
130404|130400|3|河北省|邯郸市|复兴区|114.456558577953|36.6385779896671|0310
130406|130400|3|河北省|邯郸市|峰峰矿区|114.206529115674|36.4191916616045|0310
130407|130400|3|河北省|邯郸市|肥乡区|114.794421068391|36.5484372594428|0310
130408|130400|3|河北省|邯郸市|永年区|114.530878115002|36.7417225332031|0310
130423|130400|3|河北省|邯郸市|临漳县|114.579918722978|36.3226322256116|0310
130424|130400|3|河北省|邯郸市|成安县|114.664394002738|36.4453279078211|0310
130425|130400|3|河北省|邯郸市|大名县|115.14194776717|36.2862151856433|0310
130426|130400|3|河北省|邯郸市|涉县|113.685806553109|36.5859799668409|0310
130427|130400|3|河北省|邯郸市|磁县|114.367852645256|36.3748339682523|0310
130430|130400|3|河北省|邯郸市|邱县|115.194060496516|36.8114172379319|0310
130431|130400|3|河北省|邯郸市|鸡泽县|114.884294251721|36.9113199749002|0310
130432|130400|3|河北省|邯郸市|广平县|114.915562975036|36.4767844840557|0310
130433|130400|3|河北省|邯郸市|馆陶县|115.275878183687|36.5481153567517|0310
130434|130400|3|河北省|邯郸市|魏县|114.933576125194|36.3593416186015|0310
130435|130400|3|河北省|邯郸市|曲周县|114.951816044177|36.7661787272539|0310
130481|130400|3|河北省|邯郸市|武安市|114.197590292687|36.6973260735598|0310
130500|130000|2|河北省|邢台市||114.491485881631|37.0597347512501|0319
130502|130500|3|河北省|邢台市|襄都区|114.501548734515|37.0708441682823|0319
130503|130500|3|河北省|邢台市|信都区|114.462175812321|37.0931998130434|0319
130505|130500|3|河北省|邢台市|任泽区|114.665563230954|37.1215238620225|0319
130506|130500|3|河北省|邢台市|南和区|114.677891848896|37.0052478947434|0319
130522|130500|3|河北省|邢台市|临城县|114.492678941998|37.4438235065717|0319
130523|130500|3|河北省|邢台市|内丘县|114.506327102092|37.2870265118276|0319
130524|130500|3|河北省|邢台市|柏乡县|114.687581837325|37.4822357449536|0319
130525|130500|3|河北省|邢台市|隆尧县|114.764599890447|37.350583305896|0319
130528|130500|3|河北省|邢台市|宁晋县|114.934226202211|37.6239519052309|0319
130529|130500|3|河北省|邢台市|巨鹿县|115.031803220255|37.2205884667912|0319
130530|130500|3|河北省|邢台市|新河县|115.244982770578|37.5201724293414|0319
130531|130500|3|河北省|邢台市|广宗县|115.136630585963|37.0741413634997|0319
130532|130500|3|河北省|邢台市|平乡县|115.024043687675|37.0631862654789|0319
130533|130500|3|河北省|邢台市|威县|115.260859923747|36.9747185489827|0319
130534|130500|3|河北省|邢台市|清河县|115.659280058316|37.0447094882422|0319
130535|130500|3|河北省|邢台市|临西县|115.495310945344|36.8709455315478|0319
130581|130500|3|河北省|邢台市|南宫市|115.402415789722|37.3580502270429|0319
130582|130500|3|河北省|邢台市|沙河市|114.497134468519|36.8552180351653|0319
130600|130000|2|河北省|保定市||115.458204245932|38.8735754417852|0312
130602|130600|3|河北省|保定市|竞秀区|115.452333238613|38.8764017572897|0312
130606|130600|3|河北省|保定市|莲池区|115.490954808847|38.8827140320227|0312
130607|130600|3|河北省|保定市|满城区|115.31594072702|38.9488086927154|0312
130608|130600|3|河北省|保定市|清苑区|115.483667462458|38.7644967220294|0312
130609|130600|3|河北省|保定市|徐水区|115.649762435481|39.0180155769321|0312
130623|130600|3|河北省|保定市|涞水县|115.707486702051|39.3932296113459|0312
130624|130600|3|河北省|保定市|阜平县|114.188747585156|38.8484114461253|0312
130626|130600|3|河北省|保定市|定兴县|115.802116317497|39.2622386652139|0312
130627|130600|3|河北省|保定市|唐县|114.976920647817|38.7478037524352|0312
130628|130600|3|河北省|保定市|高阳县|115.773084399896|38.7001413618215|0312
130629|130600|3|河北省|保定市|容城县|115.855741691114|39.0425646329172|0312
130630|130600|3|河北省|保定市|涞源县|114.688330207587|39.3596131460989|0312
130631|130600|3|河北省|保定市|望都县|115.149117060607|38.6953912973634|0312
130632|130600|3|河北省|保定市|安新县|115.929851333699|38.9354161337523|0312
130633|130600|3|河北省|保定市|易县|115.491232613229|39.349136701604|0312
130634|130600|3|河北省|保定市|曲阳县|114.734414715157|38.6137444159018|0312
